r,l,t
760.0,4500,3734.0196096897125
360.0,1679,3753.6925342082977
80.0,841,3764.3025205135345
620.0,2141,3790.345926761627
780.0,4500,3845.4768767356873
760.0,4500,3900.5904812812805
780.0,4500,3955.6829912662506
700.0,2214,3982.990863800049
720.0,2214,4010.3623311519623
660.0,2158,4036.995376586914
660.0,2158,4064.063291311264
760.0,4500,4119.0118227005005
100.0,941,4130.6254189014435
780.0,4500,4184.824705123901
780.0,4500,4240.130265712738
760.0,4500,4294.396217346191
660.0,2158,4322.0077521800995
80.0,941,4333.714878797531
780.0,4500,4388.159566402435
660.0,2158,4414.742925167084
780.0,4500,4468.49037194252
780.0,4500,4524.202116966248
780.0,4500,4578.62361907959
780.0,2360,4607.788485527039
780.0,4500,4660.799592494965
760.0,4500,4716.113546133041
100.0,941,4727.890503883362
680.0,2158,4754.181186676025
760.0,2360,4783.716984033585
100.0,942,4795.876108407974
640.0,2158,4822.236425161362
760.0,4500,4876.654915094376
760.0,4500,4929.58626127243
760.0,4500,4987.709592342377
760.0,4500,5048.540240764618
660.0,2157,5078.036735773087
600.0,2117,5106.7128393650055
640.0,2158,5136.348015069962
660.0,2158,5165.909507751465
760.0,4500,5202.913136959076
160.0,1229,5218.154880285263
600.0,2117,5246.612432003021
760.0,4500,5309.473669290543
720.0,2360,5340.8380651474
660.0,2158,5370.265357494354
660.0,2158,5402.832685470581
760.0,4500,5463.655919790268
720.0,2214,5493.833833456039
760.0,4500,5555.705308198929
100.0,942,5568.747761487961
80.0,841,5580.580027341843
660.0,2158,5610.3348960876465
720.0,2351,5641.434300661087
640.0,2149,5672.038877725601
660.0,2149,5703.06156539917
680.0,2157,5731.754502773285
760.0,4500,5796.0250878334045
240.0,1490,5816.160286664963
640.0,2158,5845.2449514865875
760.0,4500,5906.976203203201
780.0,4500,5966.616333961487
660.0,2158,5996.66291975975
640.0,2149,6025.577716112137
800.0,4500,6086.29062461853
780.0,4500,6148.115102291107
640.0,2149,6176.8170483112335
780.0,4500,6237.019465446472
760.0,4500,6299.413838863373
600.0,2117,6327.657194852829
640.0,2158,6357.047302246094
780.0,4500,6420.799065828323
780.0,4500,6481.834861755371
620.0,2117,6511.953639745712
740.0,2355,6544.704869270325
740.0,4500,6607.199785232544
760.0,4500,6668.610041618347
760.0,4500,6729.476629972458
780.0,4500,6791.898432970047
780.0,4500,6852.059748411179
760.0,4500,6913.8940308094025
760.0,4500,6973.987426042557
620.0,2141,7005.932037353516
680.0,2206,7035.996317625046
640.0,2141,7064.731823205948
700.0,2214,7095.722521781921
740.0,4500,7156.108123540878
660.0,2158,7185.907911300659
760.0,4500,7247.398903846741
740.0,4500,7308.509261846542
720.0,2217,7338.191774368286
660.0,2206,7370.407076597214
640.0,2149,7403.484557151794
760.0,4500,7463.1639523506165
640.0,2149,7497.3275265693665
740.0,4500,7557.085885047913
660.0,2157,7586.932071685791
640.0,2149,7623.535318851471
760.0,4500,7684.8436896800995
800.0,4500,7747.846591234207
780.0,4500,7812.403947353363
620.0,2141,7841.230137586594
700.0,2214,7873.747008800507
740.0,4500,7936.85302066803
640.0,2149,7966.995801687241
780.0,4500,8028.153907060623
800.0,4500,8090.839859724045
640.0,2149,8121.403858184814
760.0,4500,8181.9297869205475
760.0,4500,8244.070548295975
640.0,2158,8273.461373567581
580.0,2117,8303.048672437668
760.0,4500,8363.750176668167
620.0,2149,8392.851927757263
620.0,2141,8422.260163784027
660.0,2158,8451.595049858093
760.0,4500,8515.180112361908
680.0,2157,8544.050859451294
760.0,4500,8606.140444755554
