r,l,t
260.0,1789,2695.2714734077454
300.0,1789,2700.9367401599884
300.0,1821,2706.8771555423737
380.0,1853,2712.7697772979736
360.0,1767,2718.245244026184
360.0,1821,2723.938488006592
240.0,1793,2729.5175907611847
320.0,1787,2735.181090116501
320.0,1788,2740.9076783657074
340.0,1829,2747.0812878608704
320.0,1631,2752.6498308181763
320.0,1753,2758.4634363651276
220.0,1787,2764.298961877823
360.0,1793,2770.068512201309
340.0,1787,2775.6561896800995
480.0,1820,2781.366163253784
320.0,1613,2786.4990527629852
620.0,2448,2794.121810436249
340.0,1664,2799.1608481407166
380.0,1789,2804.6095747947693
340.0,1787,2810.0410635471344
320.0,1787,2815.7054913043976
340.0,1763,2821.2486202716827
320.0,1470,2825.8688354492188
220.0,1628,2830.9515373706818
340.0,1852,2836.8282783031464
380.0,1787,2842.4238574504852
300.0,1791,2848.0708072185516
300.0,1788,2853.5806567668915
480.0,1788,2859.2405230998993
340.0,1787,2864.979662656784
440.0,1789,2870.6673703193665
360.0,1798,2876.4909479618073
420.0,1852,2882.6336238384247
300.0,1630,2887.9482078552246
300.0,1789,2893.8379521369934
300.0,1796,2899.5392332077026
300.0,1827,2905.5502820014954
280.0,1823,2911.4664463996887
280.0,1628,2916.676873445511
360.0,1789,2922.4214713573456
340.0,1796,2928.1720378398895
420.0,1821,2933.840222597122
280.0,1787,2939.488527774811
380.0,1842,2945.3399255275726
400.0,1787,2951.0299003124237
320.0,1789,2956.749207019806
300.0,1824,2962.5524473190308
340.0,1820,2968.3481438159943
420.0,1791,2974.014521598816
360.0,1664,2979.2704770565033
300.0,1788,2984.984791994095
380.0,1819,2991.0491061210632
440.0,1819,2996.701371192932
300.0,1787,3002.3352942466736
660.0,2329,3009.7895982265472
280.0,1828,3015.5965082645416
280.0,1788,3021.342362642288
260.0,1630,3026.5362372398376
400.0,1790,3031.9717888832092
400.0,1820,3037.510869026184
280.0,1475,3042.1097705364227
220.0,1770,3047.6754624843597
320.0,1787,3053.253716945648
200.0,1615,3058.3886790275574
260.0,1660,3063.5675938129425
320.0,1823,3069.4719874858856
300.0,1788,3075.224495410919
240.0,1788,3080.9901094436646
280.0,1633,3086.282973766327
300.0,1798,3092.0179059505463
380.0,1821,3097.8875687122345
240.0,1787,3103.797340154648
320.0,1789,3109.622601032257
540.0,2454,3117.43669629097
320.0,1799,3122.983968734741
300.0,1754,3128.4177565574646
280.0,1806,3134.094173192978
420.0,1827,3139.9122638702393
180.0,1503,3144.7280242443085
280.0,1792,3150.449830055237
340.0,1787,3156.245255947113
360.0,1776,3161.935197353363
280.0,1660,3167.329008579254
420.0,1767,3173.057616710663
460.0,1809,3178.9610707759857
340.0,1839,3184.7955133914948
260.0,1821,3190.6287608146667
300.0,1793,3196.3963062763214
300.0,1787,3202.0858221054077
480.0,2445,3210.0545971393585
160.0,1821,3215.9117379188538
320.0,1774,3221.678165912628
220.0,1621,3226.8496215343475
280.0,1787,3232.599707365036
500.0,2500,3240.515765428543
420.0,1790,3246.1787164211273
300.0,1664,3251.478925228119
380.0,1807,3257.2188696861267
400.0,1787,3262.8129189014435
320.0,1789,3268.403839111328
280.0,1787,3273.92099404335
500.0,1791,3279.4577622413635
260.0,1787,3285.0172300338745
320.0,1819,3290.6478719711304
360.0,1789,3296.215397834778
260.0,1661,3301.311065196991
400.0,1819,3306.948620080948
340.0,1806,3312.5076320171356
280.0,1783,3318.0342593193054
400.0,1788,3323.730405330658
400.0,1787,3329.5151069164276
240.0,1788,3335.2770142555237
260.0,1780,3340.960202217102
320.0,1858,3346.9181637763977
380.0,1787,3352.8041195869446
320.0,1752,3358.4485926628113
380.0,1822,3364.222906589508
380.0,1819,3369.909599304199
300.0,1791,3375.6062586307526
480.0,2170,3382.4898159503937
320.0,1797,3388.1746146678925
280.0,1789,3393.935209751129
360.0,1791,3399.680943250656
360.0,1774,3405.3974418640137
280.0,1787,3411.1351063251495
480.0,1787,3416.632205724716
580.0,4500,3430.3908293247223
300.0,1787,3436.0453341007233
280.0,1819,3441.85608792305
320.0,1820,3447.6857511997223
380.0,1821,3453.667522907257
320.0,1819,3459.356119155884
360.0,1860,3465.2206358909607
380.0,1788,3470.776285648346
280.0,1632,3476.1631734371185
440.0,1823,3482.0112857818604
360.0,1791,3487.7487659454346
280.0,1629,3492.914656639099
220.0,1647,3498.1492257118225
260.0,1741,3503.698575258255
320.0,1766,3509.422569990158
340.0,1789,3515.2392194271088
360.0,1822,3521.0893003940582
300.0,1795,3526.7127463817596
420.0,1820,3532.565661430359
380.0,1892,3538.3734769821167
820.0,4500,3552.7971420288086
