r,l,t
9801.388841927052,894,903.8441886901855
9522.777778744698,2148,911.798662185669
3635.855802297592,323,913.0471713542938
3634.9072414040565,413,914.654678106308
9828.944383561611,770,917.5698459148407
5067.242820858955,573,919.7720091342926
9816.833313286304,825,922.9300072193146
9802.8333081007,888,926.2973120212555
9511.944392681122,2197,934.4259185791016
9794.94440150261,923,937.9803829193115
9799.611054837704,902,941.4174590110779
9621.333339333534,1704,947.7260432243347
5067.242819547653,573,949.871523141861
9805.72220736742,875,953.0512533187866
3642.495768249035,323,954.2912743091583
9772.333312273026,1025,958.1505718231201
9766.555529773235,1051,962.1307764053345
3638.701502740383,323,963.3983175754547
4397.554787695408,2721,973.5901157855988
3646.290035009384,323,974.8600492477417
3642.4957677721977,403,976.4419577121735
9777.111048400402,1003,980.1764888763428
3646.2900390028954,403,981.6683235168457
3642.4957731366158,371,983.0477120876312
3646.290038585663,403,984.5274221897125
9775.722224891186,1010,988.345053434372
9804.888813495636,878,991.6835150718689
9811.888847351074,847,995.0518074035645
9802.88889747858,887,998.7121288776398
9823.4443872571,795,1001.8923468589783
3635.8558072447777,403,1003.3618867397308
3639.65006762743,403,1004.8457894325256
5066.29426407814,573,1006.926483631134
9810.833330631256,852,1009.895485162735
4244.835569798946,429,1011.4979016780853
9646.444424569607,1591,1017.1005914211273
9794.999951064587,923,1020.4873650074005
4147.133206367493,405,1021.9757313728333
9785.722208499908,965,1025.440366268158
9816.611046791077,826,1028.3079698085785
9787.166645526886,958,1031.5933289527893
3638.7015010118484,324,1032.7318551540375
9811.38884961605,849,1035.6338639259338
5070.0885289907455,573,1037.6777510643005
3642.495773434639,404,1039.0745561122894
3635.8558064699173,403,1040.4768879413605
9799.555529117584,902,1043.5584201812744
9547.999945282936,2034,1050.5609965324402
9797.61106055975,911,1053.5059003829956
3635.8558025956154,323,1054.5632019042969
9804.333269238472,881,1057.5461587905884
5071.037085175514,573,1059.45671916008
3639.65007352829,403,1060.7906827926636
3635.855802297592,323,1061.874904870987
