l,t
310000,18295.783352851868
311000,18299.162544727325
312000,18302.72446656227
313000,18306.130674123764
314000,18309.591238498688
315000,18313.097790002823
316000,18316.36402130127
317000,18319.553253889084
318000,18322.765281677246
319000,18326.14991593361
320000,18329.654986858368
321000,18333.0918238163
322000,18336.481447935104
323000,18339.88339161873
324000,18343.17742872238
325000,18346.416622161865
326000,18349.468238592148
327000,18352.45353126526
328000,18355.686708450317
329000,18359.0195646286
330000,18362.357594251633
331000,18365.75437116623
332000,18369.1394739151
333000,18372.402564525604
334000,18375.63471722603
335000,18378.835079193115
336000,18381.99460029602
337000,18385.382581710815
338000,18388.770176172256
339000,18392.07861971855
340000,18395.277060508728
341000,18398.469794750214
342000,18401.76948428154
343000,18404.850527763367
344000,18408.33541417122
345000,18411.650633573532
346000,18414.95922923088
347000,18418.11581635475
348000,18421.024271011353
349000,18424.269050359726
350000,18427.42435693741
351000,18430.488040447235
352000,18433.613978147507
353000,18437.004782676697
354000,18440.121865034103
355000,18443.17410326004
356000,18446.28575706482
357000,18449.262586832047
358000,18452.182646512985
359000,18455.398092269897
360000,18458.41171002388
361000,18461.39924120903
362000,18464.61486363411
363000,18467.871473789215
364000,18471.283054590225
365000,18474.588535785675
366000,18477.887657880783
367000,18480.948538303375
368000,18483.889429092407
369000,18486.997935771942
370000,18490.130385875702
371000,18493.174035310745
372000,18496.181461811066
373000,18499.096558332443
374000,18502.223597049713
375000,18505.35377597809
376000,18508.556368112564
377000,18511.672574043274
378000,18514.860382795334
379000,18518.16229724884
380000,18521.284218788147
381000,18524.52498817444
382000,18528.003652572632
383000,18531.627109766006
384000,18535.262798786163
385000,18539.06707906723
386000,18542.652480840683
387000,18546.316545009613
388000,18549.91620850563
389000,18553.64101791382
390000,18557.323673009872
391000,18561.38572525978
392000,18565.10105395317
393000,18568.875813245773
394000,18572.566215515137
395000,18576.347945690155
396000,18580.12396144867
397000,18583.988345384598
398000,18587.730294942856
399000,18591.470339536667
400000,18595.176807403564
401000,18598.659351348877
402000,18602.195380210876
403000,18605.95964574814
404000,18609.746487379074
405000,18613.48584508896
406000,18617.289794921875
407000,18620.966862916946
408000,18624.544669866562
409000,18628.099885225296
410000,18631.786809444427
411000,18635.728559732437
412000,18639.450656414032
413000,18643.269742012024
414000,18647.11553502083
415000,18650.86823439598
416000,18654.62327694893
417000,18658.393611431122
418000,18662.100828409195
419000,18665.92825627327
420000,18669.815581560135
421000,18673.73974919319
422000,18677.53958415985
423000,18681.596697568893
424000,18685.42196536064
425000,18689.164675951004
426000,18692.867129087448
427000,18696.36183333397
428000,18699.830814123154
429000,18703.466000556946
430000,18707.31172823906
431000,18710.945800304413
432000,18714.67088341713
433000,18718.423897504807
434000,18722.134942531586
435000,18725.73219180107
436000,18729.280900239944
437000,18732.69040799141
438000,18736.09112930298
439000,18739.79463815689
440000,18743.582463741302
441000,18747.257619142532
442000,18750.743934631348
443000,18754.116895914078
444000,18757.49421977997
445000,18761.215816259384
446000,18764.98637151718
447000,18768.79935836792
448000,18772.568823575974
449000,18776.42708182335
450000,18780.3017206192
451000,18784.05455493927
452000,18787.834568977356
453000,18791.640698432922
454000,18795.384489297867
455000,18799.316159963608
456000,18803.25135755539
457000,18807.377434015274
458000,18811.183736801147
459000,18814.93382883072
460000,18818.673461914062
461000,18822.249255657196
462000,18825.842636585236
463000,18829.607019901276
464000,18833.41988348961
465000,18837.222137451172
466000,18841.00569343567
467000,18844.81011223793
468000,18848.473274946213
469000,18852.259916305542
470000,18856.09756422043
471000,18859.896331310272
472000,18863.69750404358
473000,18867.502508163452
474000,18871.325187683105
475000,18875.15700650215
476000,18878.85647535324
477000,18882.431480407715
478000,18886.029468774796
479000,18889.782826662064
480000,18893.39799785614
481000,18897.01149392128
482000,18900.705201148987
483000,18904.174384355545
484000,18907.718247890472
485000,18911.43358850479
486000,18915.203950881958
487000,18918.970561504364
488000,18922.70938849449
489000,18926.510231733322
490000,18930.58841252327
491000,18934.444416999817
492000,18938.098069667816
493000,18941.72457742691
494000,18945.173179388046
495000,18948.62918114662
496000,18951.99612879753
497000,18955.68530344963
498000,18959.303248882294
499000,18962.909705638885
500000,18966.645644426346
501000,18970.27320933342
502000,18973.871957063675
503000,18977.526602983475
504000,18981.395077705383
505000,18985.27806353569
506000,18988.995985507965
507000,18992.793534755707
508000,18996.48997282982
509000,18999.999897241592
510000,19003.560718536377
511000,19007.052314043045
512000,19010.47142648697
513000,19014.173827648163
514000,19017.849100589752
515000,19021.52578473091
516000,19025.139288902283
517000,19028.615364789963
518000,19031.99755549431
519000,19035.480442285538
520000,19039.28581094742
521000,19043.095198631287
522000,19046.721160173416
523000,19050.834446907043
524000,19054.627739667892
525000,19058.33972263336
526000,19062.132532596588
527000,19065.978294610977
528000,19069.77242207527
529000,19073.47453022003
530000,19077.32230949402
531000,19081.08375811577
532000,19084.795523881912
533000,19088.385735988617
534000,19092.153512716293
535000,19095.87074446678
536000,19099.632828712463
537000,19103.45520591736
538000,19107.279585123062
539000,19111.154848098755
540000,19114.946061611176
541000,19118.9305832386
542000,19122.920292139053
543000,19127.073473215103
544000,19130.60099196434
545000,19134.154628276825
546000,19137.645560979843
547000,19141.168199777603
548000,19144.640969753265
549000,19148.163900375366
550000,19151.544286727905
551000,19155.008828163147
552000,19158.50256586075
553000,19161.9500207901
