r,l,t
5091.905566096306,4500,2669.0034868717194
4147.133208274841,381,2671.5047891139984
3747.786674082279,397,2674.1196768283844
3740.1981351971626,294,2676.0795664787292
3738.3010048270226,390,2678.6405017375946
3655.775708079338,379,2681.1677010059357
4139.54467856884,425,2683.987973213196
5088.111294925213,4500,2723.861652135849
640.2824635505676,75,2735.410817861557
4162.310284972191,429,2738.3165311813354
4255.269812643528,446,2741.2672021389008
3737.3524417877197,460,2744.328859806061
4974.283299386501,4500,2784.064875125885
3742.0952739715576,577,2787.861991405487
3644.3929105997086,328,2790.0641074180603
9832.333333969116,755,2795.0035207271576
5092.854122340679,4500,2835.0964982509613
4247.6812725663185,396,2848.750583410263
3736.403867661953,367,2851.210871219635
3632.0615404248238,436,2854.0945608615875
3734.506733894348,322,2856.242747068405
3633.9586738944054,351,2858.5948576927185
9853.388846635818,660,2862.946171760559
5114.671169579029,4500,2904.185895681381
3637.752942621708,296,2906.6446528434753
3743.0438420772552,862,2912.296842813492
9837.777754545212,730,2928.145452260971
5151.665258526802,4500,2967.892545223236
4159.464576125145,359,2970.309693336487
5138.385326683521,4500,3010.4065511226654
3748.735230565071,307,3012.493087053299
3739.249575316906,358,3014.8885576725006
5126.053957939148,4500,3054.747200489044
3736.403875529766,355,3057.1541283130646
5163.0480590462685,4500,3097.2174808979034
4245.784137427807,396,3099.8874065876007
4149.0303456783295,439,3113.9886972904205
5128.899657011032,4500,3153.7904267311096
3746.838106215,359,3156.2044575214386
3744.9409699440002,293,3158.1662962436676
3736.4038710594177,263,3159.9671897888184
3633.0101080536842,423,3162.789469718933
4259.0640733242035,429,3165.6670985221863
3748.735236108303,306,3167.728380918503
3748.7352372407913,377,3170.2485496997833
4253.372671067715,355,3172.6676285266876
3739.2495700716972,360,3175.063486099243
3736.4038714170456,420,3188.9212834835052
3640.5986407399178,297,3190.9410247802734
3740.198140144348,276,3192.818122625351
9831.055547595024,761,3197.857820749283
3747.7866690158844,364,3200.294017314911
3742.095269680023,364,3202.758348941803
5158.305223226547,4500,3245.285976409912
3746.838106274605,714,3250.7483162879944
4146.1846383214,452,3254.0100111961365
5135.539618074894,4500,3308.642410516739
5105.185490012169,4500,3349.8155229091644
3740.1981377005577,288,3351.816638469696
3744.9409717321396,304,3353.9463295936584
3741.146713078022,278,3355.8913309574127
645.9738621711731,74,3356.4623005390167
3740.1981374025345,321,3358.6509284973145
5103.28836196661,4500,3401.692552804947
5072.934220254421,4500,3445.0573558807373
3743.043840289116,306,3447.6382579803467
3742.0952709913254,321,3449.89235162735
5049.220065414906,4500,3499.2208411693573
5152.613825500011,4500,3549.738870382309
4149.978914022446,378,3568.245432138443
5165.893748521805,4500,3613.0032823085785
4995.151770889759,4500,3653.8143060207367
4249.578412532806,326,3656.0701308250427
3745.8895376324654,413,3658.808851480484
3740.1981407403946,329,3661.0909860134125
3743.9924094080925,329,3663.4947352409363
4346.332206487656,364,3665.960213661194
3629.2158433794975,341,3668.2610092163086
3743.9924057126045,329,3670.505544424057
5122.259690105915,4500,3711.7530233860016
3747.786672770977,351,3726.600654602051
4148.081778347492,363,3729.137190580368
3643.444339811802,298,3731.1902759075165
3737.3524394631386,320,3733.349068880081
5116.568281292915,4500,3776.093977212906
3745.889540016651,305,3778.237952232361
3629.21584379673,294,3780.245628118515
4156.61887127161,345,3782.5992732048035
3633.958682715893,287,3784.609295606613
5107.082639992237,4500,3825.9104022979736
4147.133210659027,399,3828.6147809028625
3742.09527105093,291,3830.569336414337
5111.825463175774,4500,3882.227689743042
3632.0615426898003,295,3884.277064561844
3641.547208249569,300,3886.3263828754425
3737.352433204651,324,3888.4971635341644
3742.095273375511,346,3890.8334424495697
4346.332204699516,381,3893.4247093200684
3745.8895439505577,279,3895.324445962906
9880.722178280354,537,3898.900940656662
3748.7352363467216,321,3901.057102918625
3744.940975546837,316,3903.213403701782
3739.249571621418,308,3905.2973988056183
5199.093592405319,4500,3945.704069852829
3749.683802187443,255,3959.1152787208557
4254.3212367892265,392,3961.7810485363007
4246.732714951038,347,3964.1111195087433
3747.7866705060005,310,3966.2474896907806
5181.070818543434,4500,4008.196157693863
4255.269816458225,409,4011.119209051132
3631.1129778027534,302,4013.2405655384064
5185.813666403294,4500,4054.102524280548
4161.361711859703,333,4056.621862888336
3735.4553086161613,315,4058.882527112961
5178.225122094154,4500,4099.606066465378
9872.555525243282,574,4114.528699398041
4147.133212089539,359,4117.068430900574
4254.321238577366,298,4119.202991724014
3749.6837983727455,280,4121.139477014542
3734.50675791502,3491,4154.839933395386
5194.350758433342,4500,4197.664069890976
3742.095270395279,351,4200.077845811844
4243.887005388737,393,4202.792830467224
3734.506731212139,323,4205.089040994644
4250.5269721746445,329,4207.381761074066
5172.533726513386,4500,4247.629467964172
4248.629841387272,349,4250.045729160309
5194.350756287575,4500,4289.888319969177
9836.388866484165,737,4306.415293216705
4161.361708700657,372,4308.936806917191
4252.424107313156,323,4311.176216840744
4245.784139990807,312,4313.32643198967
5180.122244417667,4500,4353.127149820328
9870.888869345188,581,4357.042848587036
5154.510952293873,4500,4397.2259311676025
3745.8895337581635,256,4399.00702381134
3651.03287422657,308,4401.162919521332
5184.865078449249,4500,4440.987863540649
3736.4038727879524,278,4442.922766923904
4154.721743583679,337,4457.951474428177
5182.0193881988525,4500,4499.415598630905
5176.327983260155,4500,4543.4706246852875
5180.12225818634,4500,4596.782888650894
5173.4822798371315,4500,4646.709143400192
8073.250412642956,697,4651.433853387833
5182.967948555946,4500,4692.558641195297
3746.8381050229073,273,4694.467832803726
3736.403869152069,416,4697.305940151215
3745.889529645443,372,4699.823099851608
9845.888901770115,694,4715.861647367477
5185.813649058342,4500,4756.378984928131
9850.888868451118,671,4760.853540420532
5170.636587977409,4500,4801.326187372208
9829.88886910677,766,4806.434979200363
9823.55555164814,794,4811.764325618744
5178.22511613369,4500,4852.203117609024
4161.361717045307,360,4865.89354300499
5177.27655351162,4500,4906.287369728088
4243.887006819248,322,4908.539643287659
4241.9898753762245,341,4910.893004655838
4153.773178756237,384,4913.532457113266
5179.173686683178,4500,4955.862638711929
3745.889541685581,353,4958.3068907260895
9855.166669011116,652,4962.706648111343
9853.999975085258,657,4967.305136919022
5186.762223362923,4500,5009.550697088242
5180.122246980667,4500,5065.149752140045
9877.277782320976,553,5068.989711999893
5174.430845320225,4500,5114.029780626297
5171.585157752037,4500,5261.565140247345
4248.629839837551,288,5271.311329603195
3633.010106921196,381,5282.167560577393
4156.618874430656,320,5291.844612360001
3735.455301642418,350,5302.643978357315
9872.000009477139,576,5319.701382398605
5170.636577427387,4500,5484.669333696365
